Epoch,Step,Critic Real Loss,Critic Synthetic Loss,Critic Interpolated Loss,Generator Synthetic Loss,Critic Training Time Per Step,Generator Training Time Per Step,Overhead Time Per Step,Total Runtime
0,31,-0.6464082,0.4038275,0.012925969,-0.7141595,0.35999274253845215,0.25131893157958984,0.07387018203735352,32.587937116622925
0,32,-1.2185414,0.8459009,0.015771814,-1.062981,0.2608799934387207,0.22855210304260254,0.0598599910736084,33.143882036209106
0,33,-1.5590352,1.1159745,0.01163413,-1.228379,0.24987483024597168,0.22706294059753418,0.05995512008666992,33.687400102615356
0,34,-1.6544803,1.5319955,0.014544463,-1.4196671,0.2481222152709961,0.24163222312927246,0.06555986404418945,34.24883484840393
0,35,-2.040318,1.5646068,0.009478081,-1.8878787,0.26387929916381836,0.2799999713897705,0.06010603904724121,34.85936999320984
0,36,-2.1488745,1.9899275,0.013153735,-2.147398,0.24455904960632324,0.23183512687683105,0.06277966499328613,35.40471887588501
0,37,-1.8053193,1.6370881,0.014690783,-1.2827909,0.25017523765563965,0.2454061508178711,0.060327768325805664,35.96702694892883
0,38,-1.2991662,0.9690901,0.009986129,-0.88024604,0.24428009986877441,0.22605609893798828,0.0599980354309082,36.50414180755615
0,39,-1.0669358,0.778181,0.014939844,-0.56093836,0.24584412574768066,0.22559714317321777,0.06182289123535156,37.043572187423706
0,40,-0.75017893,0.20345598,0.008457904,0.28337106,0.24382901191711426,0.218796968460083,2.9825210571289062,40.49543786048889
0,41,0.13590226,-0.23330174,0.018086288,0.36726615,0.37536001205444336,0.2583580017089844,0.16604304313659668,41.30384111404419
0,42,0.315084,-0.429699,0.015524901,0.68656313,0.2592611312866211,0.24847078323364258,0.055876970291137695,41.87453508377075
0,43,0.70175546,-1.004874,0.0169582,1.0991373,0.26006078720092773,0.21981310844421387,0.05571627616882324,42.41625785827637
0,44,0.68422675,-1.108069,0.01513585,0.9110073,0.2541990280151367,0.2392430305480957,0.060131072998046875,42.97629904747009
0,45,0.5137889,-0.92305183,0.007921599,0.6727979,0.3170487880706787,0.2532021999359131,0.07431411743164062,43.627243995666504
0,46,0.40526748,-0.8060951,0.013252117,0.8933126,0.27049994468688965,0.31134510040283203,0.056092023849487305,44.27677607536316
0,47,0.33493024,-0.44643185,0.018564627,0.51445,0.2475438117980957,0.23212695121765137,0.05541229248046875,44.8183708190918
0,48,0.3927853,-0.51350594,0.021948274,0.17900996,0.24588489532470703,0.22885394096374512,0.05809521675109863,45.35813093185425
0,49,-0.45718324,0.2594282,0.018971732,-0.2814672,0.2456209659576416,0.22399115562438965,0.05970597267150879,45.893930196762085
0,50,-0.6646657,0.38958898,0.009573059,-0.657272,0.24999594688415527,0.3246479034423828,3.0526552200317383,49.527777910232544
0,51,-1.229679,0.6073129,0.007590811,-0.9127221,0.3874697685241699,0.26761436462402344,0.08416175842285156,50.27612090110779
0,52,-1.4152818,0.93086696,0.015702847,-1.285502,0.2650020122528076,0.2896249294281006,0.059671878814697266,50.897170066833496
0,53,-1.4654607,1.1591876,0.008181315,-1.4131241,0.2617218494415283,0.24512791633605957,0.061504364013671875,51.472407817840576
0,54,-1.5900179,1.1725185,0.011839989,-1.176607,0.26882505416870117,0.24483203887939453,0.06335687637329102,52.05633902549744
0,55,-1.5259356,1.2666333,0.014866861,-1.3095046,0.25388383865356445,0.2305448055267334,0.06128215789794922,52.60936903953552
0,56,-1.1631522,0.8394656,0.013452692,-0.9315169,0.25345802307128906,0.21895623207092285,0.059767723083496094,53.147971868515015
0,57,-1.2840769,0.90285563,0.00903652,-0.75223386,0.25216174125671387,0.22041010856628418,0.060777902603149414,53.68792414665222
0,58,-0.85996985,0.44057214,0.011122945,-0.48946318,0.260159969329834,0.232835054397583,0.06261706352233887,54.25018620491028
0,59,-0.5336937,0.26822633,0.009919137,-0.35275385,0.2521810531616211,0.23150897026062012,0.18386411666870117,54.92368698120117
0,60,-0.48153996,0.16589643,0.0171051,0.007860305,0.25905680656433105,0.24348688125610352,2.84808611869812,58.28087592124939
0,61,-0.1742689,-0.187114,0.012381265,0.49410182,0.3682739734649658,0.2550320625305176,0.07260584831237793,58.984660148620605
0,62,-0.07421146,-0.30671245,0.01322175,0.2184541,0.2617931365966797,0.22933483123779297,0.05895400047302246,59.54101490974426
0,63,0.13850552,-0.58752745,0.0174147,0.49463093,0.2530796527862549,0.2193760871887207,0.05828237533569336,60.07809805870056
0,64,0.5673141,-0.8172749,0.014105066,0.53670484,0.25467395782470703,0.2245807647705078,0.058840274810791016,60.62382388114929
0,65,-0.03610438,-0.2800789,0.0064585926,0.50645244,0.2578001022338867,0.249617338180542,0.060506582260131836,61.19800901412964
0,66,-0.42470446,-0.037112202,0.019096289,-0.15747783,0.2528362274169922,0.25661301612854004,0.05897402763366699,61.77298283576965
0,67,-0.84784544,0.4286589,0.01658562,-0.8665122,0.25235509872436523,0.23396873474121094,0.06086897850036621,62.32696008682251
0,68,-1.1374242,0.53771454,0.021458022,-0.60498244,0.247269868850708,0.21937203407287598,0.060108184814453125,62.86009192466736
0,69,-0.9673605,0.63647175,0.022405433,-0.704982,0.24831509590148926,0.23088502883911133,0.06006479263305664,63.40601205825806
0,70,-1.5537679,0.9576882,0.0074402485,-1.2497344,0.2571139335632324,0.23555898666381836,3.07545804977417,66.98046088218689
0,71,-1.7367511,1.2598987,0.020158388,-1.1434889,0.36513423919677734,0.2662820816040039,0.0738368034362793,67.69212913513184
0,72,-1.4690967,1.0355515,0.021424256,-0.76567876,0.25398707389831543,0.23715782165527344,0.06220817565917969,68.25148391723633
0,73,-1.490407,1.0532551,0.029875645,-1.1115177,0.2525050640106201,0.21872210502624512,0.05983901023864746,68.78899097442627
0,74,-1.5840502,1.2949642,0.020657333,-1.16427,0.24280977249145508,0.234025239944458,0.05912280082702637,69.3316969871521
0,75,-1.4832,1.0590448,0.013700763,-1.0739161,0.25783205032348633,0.23235702514648438,0.06155085563659668,69.89038705825806
0,76,-1.1415861,0.84251773,0.011693247,-0.769788,0.24679327011108398,0.2290799617767334,0.05972456932067871,70.43247509002686
0,77,-1.1318564,0.7153903,0.028577767,-0.52659726,0.25126075744628906,0.22147583961486816,0.061867475509643555,70.97378396987915
0,78,-0.79195297,0.41923273,0.012810114,-0.069631785,0.24798011779785156,0.23415303230285645,0.06206202507019043,71.52513217926025
0,79,-0.65047336,0.24785781,0.018295003,0.05905378,0.25652575492858887,0.21896004676818848,0.06144404411315918,72.06848382949829
0,80,-0.07223534,-0.43735418,0.01924038,0.53435993,0.2588768005371094,0.24634289741516113,2.987084150314331,75.56716203689575
0,81,-0.03972072,-0.16456524,0.01790954,0.13237491,0.37811899185180664,0.26252293586730957,0.09423398971557617,76.31003713607788
0,82,-0.40118524,0.20740303,0.009623791,-0.2560617,0.26108407974243164,0.2397902011871338,0.059380531311035156,76.88267302513123
0,83,-0.7986026,0.3541497,0.011167748,-0.09017635,0.274871826171875,0.2688469886779785,0.056073904037475586,77.48915004730225
0,84,-0.40789902,0.09017899,0.011616545,0.29731286,0.24924588203430176,0.23431706428527832,0.05523824691772461,78.03446698188782
0,85,-0.13547996,-0.36824217,0.012403992,0.33857024,0.2522759437561035,0.22826695442199707,0.056768178939819336,78.57802891731262
0,86,-0.232126,-0.09336385,0.017229166,-0.07757899,0.2482128143310547,0.23201894760131836,0.05579733848571777,79.12089991569519
0,87,-0.36137357,0.14553247,0.02834676,-0.08648644,0.25181102752685547,0.22533178329467773,0.056139230728149414,79.66018891334534
0,88,-0.68667495,0.4863861,0.03698641,-0.3898607,0.24661612510681152,0.22892498970031738,0.05624985694885254,80.19847512245178
0,89,-0.6850076,0.2501247,0.009300019,-0.36652842,0.25165295600891113,0.22434687614440918,0.05556535720825195,80.73650693893433
0,90,-1.0131485,0.59459853,0.01645751,-0.76886106,0.24587416648864746,0.23397016525268555,2.9297447204589844,84.15217590332031
0,91,-1.1366715,0.8099761,0.007345477,-0.76401335,0.374255895614624,0.28286004066467285,0.07187080383300781,84.887619972229
0,92,-0.93073845,0.56249857,0.009483247,-0.60791767,0.2677419185638428,0.23850202560424805,0.05784201622009277,85.45791506767273
0,93,-1.265626,0.9881346,0.014321306,-0.6297575,0.2612888813018799,0.2346639633178711,0.0566709041595459,86.01707410812378
0,94,-1.250309,0.718805,0.01223654,-0.83346206,0.25216007232666016,0.25147175788879395,0.05604290962219238,86.58328986167908
0,95,-0.98681927,0.6808093,0.022267,-0.8046409,0.2536029815673828,0.24250102043151855,0.05641579627990723,87.14215803146362
0,96,-0.9277657,0.77722174,0.014817012,-0.6781182,0.24969887733459473,0.22166800498962402,0.05757403373718262,87.67839193344116
0,97,-1.2398924,0.8630779,0.016415412,-0.7754367,0.24928689002990723,0.22987985610961914,0.058029890060424805,88.22193598747253
0,98,-1.0857732,0.72775173,0.012528311,-0.6603823,0.25377607345581055,0.21820688247680664,0.1615772247314453,88.86146998405457
0,99,-0.91140294,0.6389861,0.018143518,-0.5766988,0.2520411014556885,0.21916794776916504,0.05761599540710449,89.39738512039185
0,100,-0.6854006,0.4348579,0.013234306,-0.3019873,0.2583498954772949,0.2517702579498291,3.153904676437378,93.06840896606445
0,101,-0.7857472,0.36363024,0.014952866,-0.14870958,0.38080263137817383,0.2601430416107178,0.08634305000305176,93.80468702316284
0,102,-0.4727468,-0.012407446,0.007863294,0.0046250243,0.2541482448577881,0.2218160629272461,0.05788588523864746,94.34495186805725
0,103,-0.4737708,0.086115636,0.011865176,-0.0579686,0.2584998607635498,0.21846508979797363,0.058416128158569336,94.88708305358887
0,104,-0.42123604,-0.022474036,0.014479753,0.12548414,0.24611973762512207,0.22105693817138672,0.057314395904541016,95.41818308830261
0,105,0.029693203,-0.38751823,0.017399244,0.25276273,0.25064897537231445,0.25519895553588867,0.05787324905395508,95.98830080032349
0,106,-0.23742092,-0.37321413,0.014392614,0.50558704,0.2509031295776367,0.2952389717102051,0.05745673179626465,96.59836506843567
0,107,0.0744305,-0.51882195,0.009405788,0.1657363,0.25272083282470703,0.23175978660583496,0.05739235877990723,97.1467490196228
0,108,-0.23492557,-0.2012721,0.010817954,0.2844407,0.24953699111938477,0.2202601432800293,0.05797290802001953,97.68064022064209
0,109,0.0381114,-0.27638984,0.009710139,0.117240466,0.25456714630126953,0.21807622909545898,0.05806446075439453,98.21793603897095
0,110,-0.4851964,0.30437192,0.010350602,-0.3480051,0.24767327308654785,0.2263801097869873,3.050759792327881,101.74881792068481
0,111,-0.8574481,0.4722501,0.015606953,-0.6849414,0.37794995307922363,0.25691986083984375,0.07379841804504395,102.46446204185486
0,112,-1.0846462,0.7099589,0.018986402,-0.8797957,0.27240920066833496,0.23468494415283203,0.05922389030456543,103.0379319190979
0,113,-1.4173338,0.9900795,0.010349711,-1.1884792,0.2617220878601074,0.27056384086608887,0.05777287483215332,103.63427805900574
0,114,-1.9285185,1.4517055,0.015055101,-1.5507667,0.2534658908843994,0.24596500396728516,0.05847287178039551,104.19842910766602
0,115,-1.7255912,1.3431972,0.019523934,-1.4323902,0.2579472064971924,0.23120903968811035,0.05916166305541992,104.75313401222229
0,116,-1.8848042,1.4860048,0.021138404,-1.1431015,0.2507462501525879,0.23101067543029785,0.059739112854003906,105.30093717575073
0,117,-1.1224569,1.1612597,0.016819762,-0.9804884,0.24175310134887695,0.23317408561706543,0.06000399589538574,105.84196376800537
0,118,-1.2338638,1.223537,0.015198836,-1.1011548,0.24872398376464844,0.2183091640472412,0.05967903137207031,106.3748471736908
0,119,-1.3750973,1.0617175,0.019440634,-0.7979605,0.3151412010192871,0.3318369388580322,0.06675982475280762,107.09490585327148
0,120,-0.6267699,0.26960498,0.008476483,-0.06211842,0.27779603004455566,0.24502897262573242,3.019850969314575,110.64619398117065
0,121,-0.324485,-0.059541676,0.012208111,-0.08427394,0.3981449604034424,0.2664799690246582,0.07481503486633301,111.3945939540863
0,122,-0.45335206,0.04936637,0.016056832,-0.07458086,0.27268409729003906,0.30156707763671875,0.16856074333190918,112.14374804496765
0,123,-0.70596874,0.2090044,0.01555415,0.33623555,0.25885486602783203,0.2702338695526123,0.062042236328125,112.74229097366333
0,124,-0.13917455,0.012046538,0.011639053,0.2160548,0.2504599094390869,0.23896074295043945,0.0619814395904541,113.30086302757263
0,125,-0.39267495,-0.1874112,0.012812741,0.15492499,0.2533247470855713,0.23487091064453125,0.061690330505371094,113.85759019851685
0,126,-0.38112086,0.008689508,0.010516446,-0.1252407,0.259746789932251,0.3587472438812256,0.06264162063598633,114.54510498046875
0,127,-0.39972076,0.028667394,0.012431284,-0.14057064,0.25060582160949707,0.23082900047302246,0.06134295463562012,115.09426498413086
0,128,-0.49440616,0.17128266,0.009507529,-0.6169437,0.2735621929168701,0.2965660095214844,0.06236600875854492,115.73353505134583
0,129,-0.8911111,0.5190475,0.0101828,-1.0134633,0.2644920349121094,0.27837681770324707,0.06566810607910156,116.34861707687378
0,130,-1.6021461,1.3850085,0.013809146,-1.1698921,0.25869202613830566,0.23950672149658203,3.066793203353882,119.91987705230713
0,131,-1.7965893,1.3007112,0.009298191,-1.3940839,0.38958001136779785,0.26482605934143066,0.07471108436584473,120.6580171585083
0,132,-1.7467461,1.3291702,0.012648584,-1.5097773,0.2544851303100586,0.22867989540100098,0.06127309799194336,121.20890617370605
0,133,-2.1953173,1.7483962,0.017131943,-1.9568441,0.2516629695892334,0.26813793182373047,0.06160402297973633,121.79657506942749
0,134,-2.125385,2.0227354,0.012617689,-1.8902141,0.2517879009246826,0.21867108345031738,0.062165260314941406,122.33574318885803
0,135,-2.4552453,2.035687,0.0063066487,-2.0221457,0.24923324584960938,0.2386789321899414,0.06346583366394043,122.89339089393616
0,136,-1.8536465,1.6522079,0.010815134,-1.3972001,0.2532649040222168,0.2448902130126953,0.18067669868469238,123.57859802246094
0,137,-1.6965362,1.5202231,0.013677902,-1.3058599,0.25175976753234863,0.2428882122039795,0.06304073333740234,124.1432900428772
0,138,-1.5682616,1.1125411,0.0169212,-1.0206006,0.2526998519897461,0.4159810543060303,0.06709933280944824,124.88539814949036
0,139,-1.2174373,0.92091584,0.01493172,-0.46136034,0.26062512397766113,0.24883389472961426,0.0619051456451416,125.46365594863892
0,140,-0.5317891,0.27944475,0.01661252,-0.2215086,0.25572896003723145,0.23086118698120117,2.8044967651367188,128.76090002059937
0,141,-0.44316968,0.13827504,0.026011359,-0.19865997,0.37359094619750977,0.264420747756958,0.08096122741699219,129.48889207839966
0,142,-0.26471862,-0.20132227,0.02320813,0.42813998,0.2676572799682617,0.22836923599243164,0.06180739402770996,130.05314588546753
0,143,0.234847,-0.13417758,0.01914134,0.13441254,0.25814008712768555,0.2226722240447998,0.061818599700927734,130.6024899482727
0,144,-0.16289206,-0.22644854,0.0175368,0.425387,0.24939703941345215,0.23252582550048828,0.061691999435424805,131.15228915214539
0,145,-0.14587152,-0.14596502,0.014231545,-0.120346256,0.24798822402954102,0.2198009490966797,0.06167268753051758,131.68888902664185
0,146,-0.62422776,0.32455972,0.0108739305,-0.28770936,0.24515676498413086,0.217637300491333,0.06241273880004883,132.220547914505
0,147,-1.2375987,0.7408135,0.023192849,-0.66373664,0.24658775329589844,0.24679970741271973,0.142303466796875,132.86249899864197
0,148,-1.0693938,0.73927814,0.011945319,-0.8264806,0.2544081211090088,0.22667860984802246,0.062432289123535156,133.41306805610657
0,149,-1.2846637,0.9272265,0.015705232,-1.171844,0.2555410861968994,0.21838998794555664,0.061540842056274414,133.95507788658142
0,150,-1.3650403,1.3343191,0.01586248,-1.5205467,0.2516469955444336,0.23196005821228027,3.045552968978882,137.49036192893982
0,151,-1.8143482,1.4255457,0.021320362,-1.4232749,0.3705630302429199,0.2661609649658203,0.07699036598205566,138.21090388298035
0,152,-1.9898556,1.7067494,0.014619872,-1.7645848,0.2722477912902832,0.23650193214416504,0.06399989128112793,138.79030895233154
0,153,-1.8022413,1.4033897,0.018992271,-1.5149262,0.2539360523223877,0.21904826164245605,0.06331276893615723,139.33316898345947
0,154,-1.6846178,1.4151471,0.02106778,-1.0882368,0.2638430595397949,0.23587393760681152,0.0661630630493164,139.90550208091736
0,155,-1.4772474,1.1068505,0.02195893,-0.80907595,0.2577400207519531,0.2286999225616455,0.06426119804382324,140.46278405189514
0,156,-1.1857284,0.84421813,0.018980348,-0.9760965,0.2549271583557129,0.2388300895690918,0.06334590911865234,141.02684092521667
0,157,-1.1307924,0.79428035,0.017273983,-0.87350154,0.2468869686126709,0.229295015335083,0.06517887115478516,141.57438492774963
0,158,-1.4099036,0.90184903,0.017550608,-1.1084528,0.24695777893066406,0.23205924034118652,0.15412211418151855,142.21448302268982
0,159,-1.6198437,1.0637856,0.0145074,-1.2721589,0.2550089359283447,0.23437285423278809,0.06421804428100586,142.77518510818481
0,160,-1.5927391,1.4061595,0.017391935,-1.2683473,0.25333380699157715,0.22277092933654785,2.943437099456787,146.20209288597107
0,161,-1.930783,1.372452,0.013188526,-1.6327417,0.4098498821258545,0.25786709785461426,0.08097290992736816,146.95975518226624
0,162,-1.6658081,1.2036475,0.008967681,-1.3761089,0.2758650779724121,0.22671103477478027,0.06790375709533691,147.53654885292053
0,163,-1.65506,1.2267672,0.010704465,-1.6833489,0.25620198249816895,0.21767401695251465,0.0639348030090332,148.08277797698975
0,164,-1.4366816,1.4452751,0.01584514,-1.0724374,0.25637292861938477,0.2226560115814209,0.06323099136352539,148.63140106201172
0,165,-1.6681967,1.450742,0.008906081,-1.3784385,0.2733149528503418,0.21968507766723633,0.06136298179626465,149.19231796264648
0,166,-1.4437568,1.1181965,0.016064204,-0.88849366,0.25093913078308105,0.2452692985534668,0.06370162963867188,149.7588062286377
0,167,-1.245784,0.89007986,0.006232907,-0.90084547,0.2558729648590088,0.23006892204284668,0.06328034400939941,150.31424021720886
0,168,-1.3962884,0.86088574,0.009311021,-0.94122165,0.24744915962219238,0.22327518463134766,0.062442779541015625,150.85375022888184
0,169,-1.259865,0.76919657,0.021574313,-0.93481004,0.24979567527770996,0.24695897102355957,0.14127397537231445,151.49814796447754
0,170,-1.2376486,0.6967425,0.012664074,-0.64735687,0.25538110733032227,0.21864819526672363,2.782761573791504,154.76114702224731
0,171,-0.48271066,0.18513575,0.017989852,-0.15671358,0.3742997646331787,0.2559480667114258,0.0790410041809082,155.47721409797668
0,172,-0.70555925,0.23480855,0.026434563,-0.43910623,0.27959203720092773,0.2336130142211914,0.06280398368835449,156.05979204177856
0,173,-0.40950137,0.107995495,0.019976277,0.27160954,0.26198792457580566,0.24375391006469727,0.06290411949157715,156.63466000556946
0,174,-0.10739885,-0.5176821,0.027269557,0.46209738,0.25884580612182617,0.23696112632751465,0.06273412704467773,157.199294090271
0,175,0.07318043,-0.2743496,0.011743376,0.40549287,0.2706339359283447,0.2215559482574463,0.0628972053527832,157.76076698303223
0,176,-0.21841657,-0.3169594,0.01924152,-0.053439632,0.2481081485748291,0.22430896759033203,0.0633859634399414,158.30300998687744
0,177,-0.6232885,0.14492594,0.008261859,-0.22986805,0.2505989074707031,0.21914911270141602,0.06306982040405273,158.84212803840637
0,178,-0.58738774,0.23476505,0.010324129,-0.42663673,0.25649404525756836,0.22112584114074707,0.06244516372680664,159.38840985298157
0,179,-0.83106047,0.4779786,0.010623511,-0.64565694,0.25936102867126465,0.2347428798675537,0.06241607666015625,159.95174312591553
0,180,-0.6945052,0.3625415,0.015109894,-0.4769671,0.2481541633605957,0.22409796714782715,2.8417258262634277,163.27231001853943
0,181,-1.1195449,0.5985428,0.007922443,-0.54990387,0.37462806701660156,0.2641589641571045,0.07823610305786133,163.99676394462585
0,182,-1.1733909,0.69715905,0.01784296,-0.5708337,0.271146297454834,0.23221611976623535,0.06533265113830566,164.58782386779785
0,183,-0.7590326,0.7376132,0.01373484,-0.3700831,0.2598416805267334,0.22072124481201172,0.06249594688415527,165.1374921798706
0,184,-0.4887008,0.08442587,0.015088646,-0.053301666,0.2523179054260254,0.22004294395446777,0.06323719024658203,165.67942595481873
0,185,-0.58894986,0.0620868,0.008654474,0.09447532,0.2580881118774414,0.23348617553710938,0.06287670135498047,166.23984909057617
0,186,-0.46511263,0.21914847,0.008586134,-0.10641955,0.2459428310394287,0.3232290744781494,0.06837821006774902,166.88365507125854
0,187,-0.6778994,0.3085008,0.018096946,-0.2853055,0.29998064041137695,0.3392770290374756,0.06917095184326172,167.60029196739197
0,188,-0.47039723,-0.17919967,0.01858143,-0.07262838,0.27187299728393555,0.3206489086151123,0.06379532814025879,168.264142036438
0,189,-0.25413823,-0.20266847,0.013403773,0.024187397,0.2655637264251709,0.2593679428100586,0.06331038475036621,168.85869193077087
0,190,-0.3435011,-0.14607237,0.021194527,0.10692108,0.25514793395996094,0.21796512603759766,3.291679620742798,172.62979698181152
0,191,-0.019377142,-0.22631563,0.010307364,0.2463849,0.3814828395843506,0.27325892448425293,0.07914018630981445,173.37210607528687
0,192,-0.59476066,0.4491287,0.01232546,-0.5557495,0.27034592628479004,0.2473752498626709,0.06485271453857422,173.9639151096344
0,193,-0.76936084,0.435962,0.018848313,-0.62744784,0.25461387634277344,0.24863791465759277,0.06633830070495605,174.5397641658783
0,194,-1.096466,0.78587914,0.012761038,-0.8000424,0.2784388065338135,0.24744081497192383,0.06964612007141113,175.1425130367279
0,195,-1.2016394,0.9132099,0.014316391,-0.78120273,0.2632439136505127,0.23852086067199707,0.06767821311950684,175.71847701072693
0,196,-1.2325388,0.828137,0.008638277,-0.6555314,0.26189088821411133,0.22983193397521973,0.06569504737854004,176.28247594833374
0,197,-1.2331302,1.0453638,0.015596651,-1.3404839,0.25854992866516113,0.2423100471496582,0.0685722827911377,176.85862588882446
0,198,-1.5649345,1.209172,0.01107384,-1.639658,0.2552340030670166,0.2289416790008545,0.06615519523620605,177.41567397117615
0,199,-1.9247712,1.5574743,0.01483161,-1.3092461,0.26090431213378906,0.23132729530334473,0.06672143936157227,177.9809000492096
0,200,-2.369284,1.7190874,0.01952916,-1.3891373,0.25765204429626465,0.32535505294799805,2.811962842941284,181.38254284858704
0,201,-1.9989073,1.6098951,0.015128797,-1.4583383,0.3940889835357666,0.25443196296691895,0.18296599388122559,182.22090101242065
0,202,-1.8662896,1.5560608,0.020390034,-1.6353841,0.2851297855377197,0.22711420059204102,0.06478285789489746,182.8163709640503
0,203,-2.037798,1.7764446,0.008183544,-1.5122929,0.25640296936035156,0.22279787063598633,0.06650614738464355,183.3686079978943
0,204,-2.0149844,1.4534452,0.0141202565,-1.6159384,0.2566392421722412,0.2207930088043213,0.0673375129699707,183.919823884964
0,205,-1.6121726,1.1316565,0.011656909,-1.0666153,0.25772619247436523,0.23719191551208496,0.06276679039001465,184.48781085014343
0,206,-1.1381214,0.9914607,0.018285532,-0.75950646,0.2575411796569824,0.23962807655334473,0.0595860481262207,185.05103182792664
0,207,-1.3423078,0.8708033,0.007449112,-0.6482479,0.25867295265197754,0.25662899017333984,0.05939006805419922,185.63287591934204
0,208,-1.1567347,0.6496588,0.015962737,-0.83323556,0.25846123695373535,0.2576768398284912,0.06005406379699707,186.21544885635376
0,209,-1.3631266,1.0681596,0.01803952,-0.9836763,0.2559952735900879,0.21920084953308105,0.058943986892700195,186.75568294525146
0,210,-1.2935501,0.53526723,0.024269339,-0.46856868,0.260936975479126,0.4254188537597656,2.631514310836792,190.0797221660614
0,211,-0.9042597,0.848881,0.044853643,-0.44540074,0.39539599418640137,0.26297497749328613,0.07365989685058594,190.82058882713318
0,212,-0.8489456,0.46879345,0.013812341,-0.5317725,0.27309393882751465,0.2501089572906494,0.05997776985168457,191.41079998016357
0,213,-0.6728523,0.5109352,0.01345606,-0.75658834,0.251021146774292,0.21990728378295898,0.06216859817504883,191.95045113563538
